商品ID,商品名称,规格,upc码,折扣价,原价,skuid
20317715820,包大人 老人纸尿裤 L码基础型成人拉拉裤老年人尿不湿产妇护理尿裤 L码10片／袋,L码10片/袋,6903633461016,32.3,38,35110749930
20318978817,翰元 婴儿牙胶宝宝磨牙棒食品级咬胶防吃手神器可水煮安抚0-6个月口欲期 一个,一个,6901475199531,20.75,25,35111979296
20584256468,十月结晶宝宝吸鼻器婴儿新生掏鼻屎鼻涕鼻塞通鼻神器口吸式清洁器_个(颜色随机),1套,6954864710831,33.12,39.9,35796301974
20317991439,巴布豆 XL码20片装超柔亲肤儿童拉拉裤学步裤男女尿不湿 800g／袋（裤型）,800g*1袋,6902224064674,38.25,45,35112053643
20318027170,十月结晶 纱布束缚带 透气夏款产后收腹带 产妇束腹孕妇束腰带／盒,M码（建议体重85-98斤）#L码（建议体重99-130斤）,6903149014843,48.14,58,35110756337
20318346762,巴布豆 XXL码超柔亲肤婴儿学步裤拉拉裤尿不湿 约720g／袋,18片（裤型）#20片（双侧粘合）,6902313841599,46.75,55,35110676199
20317785235,优步熊 游泳纸尿裤宝宝一次性防水游泳涌裤1_件,40克*1袋,5060540251015,4.68,5.5,35109554617
20318461400,十月结晶 宝宝专用指甲剪护理套装 100g／盒,100g*1盒,6901012158335,35.61,42.9,35110668581
20319140476,贝亲 婴儿护臀膏新生儿屁屁霜宝宝红屁股护臀霜甘草精华保湿 35g／盒,35g*1盒,6903414556511,57.1,68.8,35112763915
20319182149,美华龙 婴儿手推车超轻便携折叠简易外出四季通用伞车／张,一张,6902083312169,141.1,170,35110951203
20319017268,beienai奶瓶 婴幼儿宽口径玻璃奶瓶240ml／个 宽口径玻璃婴儿宝宝奶瓶（颜色随机）,1个*1份,6904006455731,62.25,75,35113760213
20318785461,新贝 智能电动吸奶器单边可充电便携全自动孕产妇挤奶器大吸力 1个,1个,6903956764245,189.24,228,35110594412
20317598643,世喜 双层乳盾母乳保护罩辅助奶嘴亲喂哺乳贴喂奶内凹陷防咬喂奶神器 一个,50g*1盒,6904241473866,87.15,105,35113125007
20319528863,儿童安全座椅 汽车电动车后座 通用婴幼儿宝宝0到12岁新生儿可坐躺／套,升级款-灰色,6902945489213,552.78,666,35109636786
20319491933,贝亲第三代奶瓶 0PPSU宽口径实感奶瓶奶嘴婴儿  240ml颜色随机／个,240ml（L码建议大于6个月）*1只,6901637924544,139.44,168,35111704148
20902350634,冈本okamoto 001超润滑聚氨酯避孕套 3片_盒,3片*1盒,4547691791696,83.9,128,36652819758
20318419303,冈本 避孕套安全套003白金3片超薄_盒,3片,4547691439628,43.82,52.8,35109159449
20318181074,冈本 0.03透明质酸钠润滑液 15ml_盒,15ml*1盒,4547691783363,23.9,28.8,35111536783
20320044420,冈本 001超薄避孕套 2只_盒,2只*1盒,4547691783387,82.92,99.9,35109750840
20319648309,【大卫】早早孕 (HCG) 测试条验孕棒1份 高精度快速检测测孕纸验孕试纸条验孕纸测试,10条（一盒十人份）#一条（一人份）,6901419488936,25.42,29.9,35111503117
20319650029,毓婷 验孕笔人绒毛膜检测笔 1支／盒 早早孕试验孕棒精准一次性检高精度备孕测试棒,一盒,6901632662502,10.97,12.9,35111197011
20318585992,毓婷 验孕测孕试纸人绒毛膜促性腺HCG检测试纸／盒,100g*1盒,6902169556784,9.27,10.9,35113327865
20318306157,ABC 私护专用卫生湿巾 女生温和清洁房事卫生湿巾 18片／包,100g*1包,6902317640440,11.54,13.9,35111470301
20317597463,羊水检测护垫 监测护垫试纸 孕妇产妇家用胎膜早破漏羊水ph值试纸 一片,一片/袋,6901908211694,19.38,22.8,35112291208
20903979872,冈本 超薄超润滑天然乳胶橡胶避孕套 3片_盒,3片*1盒,4547691770967,33.12,39.9,36661381949
20319614312,大卫 验孕棒早早孕(HCG)检测试笔1支 1盒,10g*1盒,6902893297892,14.28,16.8,35109636362
21262320030,INSEX医用羊水检测护垫测羊水试纸产妇家用ph测试纸监 测胎膜15条_罐,15条/罐,,16.92,19.9,37606650166
20740790899,第6感 物理延时天然橡胶胶乳男用避孕套 3只_盒,3只*1盒,6932564453609,11.04,12.99,36162686376
20991190177,OLO  001玻尿酸安全套男神女神款10只超薄裸入避孕套成人_1盒,10只*1盒,6970960520723,16.52,19.9,36831040821
20739837605,杰士邦 零感天然胶乳橡胶避孕套 3只_盒,3只*1盒,8850956032516,16.07,18.9,36162565618
20319419047,倍力乐 避孕套-新款 手 套 抠 指 套 男女调情 2只装／盒,一个,6903834827086,10.88,12.8,35112260187
20741160681,第6感 冰火一体天然胶乳橡胶避孕套 3只_盒,3只*1盒,6932564420045,14.44,16.99,36160742110
20904899798,冈本 超润滑天然胶乳橡胶避孕套 3片_盒,3片*1盒,4547691689696,22.24,26.8,36654671040
20317548088,杜蕾斯 Love大胆爱吧避孕套男安全套 3只／盒 新包装,3只*1盒,6902137172077,23.8,28,35109716161
20740902116,杰士邦 动感大颗粒天然橡胶胶乳避孕套 3只_盒,3只*1盒,6927099408538,16.83,19.8,36161189264
20317715762,杜蕾斯 Love大胆爱吧天然胶乳橡胶避孕套安全套 10只／盒 新包装,15g*1盒,6901426560274,49.98,58.8,35112210380
20318182272,杜蕾斯 凸点螺纹装大颗粒天然胶乳橡胶避孕套安全套 3只／盒,18g*1盒,6901645057517,27.2,32,35112641160
20318063206,日本okamoto／冈本 避孕套纯薄极限超薄润滑安全套 3只／盒,一盒,6902397294694,21.5,25.9,35110275419
20743003229,杰士邦 敢做敢爱天然橡胶胶乳避孕套 3只_盒,3只*1盒,6927099404127,15.98,18.8,36162295602
20317548083,毓婷 排卵（LH)胶体金法排卵试纸检测条型10人份／盒 排卵监测准确备孕试纸,100g*1盒,6902752882627,16.92,19.9,35111498892
20317673190,杰士邦 敢做敢爱超薄橡胶避孕套 8只_盒,8只/盒,6927099403984,31.11,36.6,35110430609
20904176186,冈本 激薄天然胶乳橡胶避孕套 3片_盒,3片*1盒,4547691689719,23.9,28.8,36660693046
20740869160,第6感 超薄平滑天然胶乳橡胶避孕套 10只_盒,10只*1盒,6932564420083,27.19,31.99,36162365404
20741734881,第6感 颗粒激点天然胶乳橡胶避孕套 10只_盒,10只*1盒,6932564420090,31.37,36.9,36162258745
20743083636,杰士邦 咖啡香物理延时天然橡胶胶乳男用避孕套 3只_盒,3只*1盒,6927099414362,28.04,32.99,36161635137
20507210703,名流 G点大颗粒避孕套 3只_盒,3只*1盒,6936296774032,25.65,30.9,35641866194
20318658056,来乐小器阴臀倒膜男用器硅胶器倒膜成人用品 口款一个（送油和套）,100g*1盒,6937486611502,32.2,38.8,35110026884
20905768438,杜蕾斯 润薄玻尿酸天然胶乳橡胶避孕套 3只_盒,3只*1盒,6923146100370,42.42,49.9,36654083488
20317679042,杜蕾斯 超薄隐feel避孕套安全套 3只／盒,15g*1盒,6901860538112,24.65,29,35112577300
20318932904,杜蕾斯 3只装活力装天然胶乳橡胶避孕套 约15g_盒,3只,6923146198162,24.48,28.8,35108958578
20318621656,爽米 理想飞机震动飞杯男用品电动 1套,1套,6902468153240,41.42,49.9,35111232559
20319808526,来乐 成人用品女用变频棒奶瓶迷你不倒翁女生来乐震动 1套,1套,6903464399410,30.54,36.8,35113601020
20318907068,大卫 早孕HCG检测试纸胶体金法试盒100g／盒,100克/盒,6901133017245,14.28,16.8,35112576104
20318936621,杰士邦 零感玻尿酸润滑剂 5ml／袋 夫妻房事润滑液,5ml/袋,6902573783974,8.42,9.9,35110194195
20317510267,倍力乐 女tong指套G典突击1颗珠 8只／盒,8只*1盒,6903914121318,23.8,28,35112884312
20318270224,来乐 调情蛋跳B款震动成人女性用 1套,来乐调情蛋B款（主图款式）,6903575074039,23.9,28.8,35111072512
20319014460,大卫 拍卵(LH)检测试条10条／盒检测排卵期测试备孕早孕精准快速测孕条,10支*1盒,6901258075960,25.42,29.9,35112329602
20317119168,日本okamoto／冈本 避孕套质感超薄延时润滑天然胶乳橡胶安全套 3只／盒,3只/盒,6903180982286,18.18,21.9,35112480228
20319328431,Jissbon_杰士邦乐福思精子质量活力检测男性备孕SP10蛋白试纸精液 一盒,,6928217800012,42.42,49.9,35109827467
20317718368,来乐 小海马震动吮吸秒潮按摩女用器棒成人用品 一个,一个,6902825233660,40.5,48.8,35112842121
20904587320,杜蕾斯 活力装天然胶乳橡胶避孕套 12只_盒,12只*1盒,6923146198063,50.92,59.9,36653689069
20906087043,杜蕾斯 天然胶乳橡胶避孕套 3只_盒,3只*1盒,6923146198070,33.92,39.9,36659154744
20505785493,第六感 玻尿酸003超润滑避孕套 3只_盒,3只*1盒,6932564457737,15.76,18.99,35642499650
20317945406,杰士邦 零感超薄天然橡胶胶乳避孕套安全套 6只／盒,6个*1盒,6901183058540,33.15,39,35112451734
20516582026,第6感 物理延时天然橡胶胶乳男用避孕套 10只_盒,10只*1盒,6932564453616,58.02,69.9,35659865720
20319015622,倍力乐 物理延时套 10只装 成人避孕套,10只*1盒,6902821842088,21.25,25,35113325376
20905805302,冈本 超润滑天然胶乳橡胶避孕套 10只_盒,10只*1盒,4547691689702,49.72,59.9,36651953680
20317675997,【玩的就是刺激】 黑色镂空免脱丝袜 性感黑丝 连裤袜 一条,黑色,6903232445172,14.94,18,35111467966
20319411423,京选 水晶透明4号女用成人情性用品（保密发货送避孕套一个）,4号,,30.63,36.9,35110386539
20904701669,冈本 003玻尿酸天然胶乳橡胶避孕套 2片_盒,2片*1盒,4547691811868,58.02,69.9,36661215430
20317547082,第六感正品延时持久避孕套物理加厚降敏安全套用品男十只装_盒,,2080271859345,27.63,32.5,35110145699
20317594397,杰士邦 水润快感情趣润滑剂 50ml_支,50ml*1支,6927099404004,42.42,49.9,35109677925
20318386030,杜蕾斯 便携小瓶装润滑液夫妻房事润滑剂油免洗水溶性15ml／支,15ml/支,6904234450430,29.75,35,35112448167
20317599857,玩范5SM夫妻玩耍游戏伴侣玩具／盒,1盒,6903712832478,7.89,9.5,35113405652
20319567826,杜蕾斯 激情热感情趣啫喱人体润滑液 50ml_支,50ml*1支,6923146103036,52.7,62,35110703564
20319456644,杰士邦 零感玻尿酸超薄避孕套 6只／盒,30g*1盒,6901605399121,63.75,75,35112735176
20318584168,佳选 性感内衣情器却制服睡衣女趣秘书套装情绪诱感 1套,上衣+裙子+领带,6901474144075,35.55,45,35112020041
20319733060,／冈本 避孕套纯薄延时润滑安全套 10只／盒,10只*1盒,6902888641976,34.86,42,35111581160
20319052071,优选 飞行棋夫妻互动游戏增加感情居家生活恋爱神器趣味成人用品 紫色款_个,,2080704617054,13.94,16.8,35109712879
20319140341,杜蕾斯 爽滑快感啫喱人体润滑液 50ml／瓶 夫妻房事润滑油,50ml*1瓶,6902050933991,51,60,35111661863
20905240755,冈本 0.03白金超薄天然乳胶橡胶避孕套 10片_盒,10片*1盒,4547691439611,165.17,199,36660135546
20318867365,杜蕾斯 超薄装天然胶乳橡胶避孕套安全套 12只／盒,33g*1盒,6901278646638,76.42,89.9,35113643170
22249962263,名流 水多多天然胶乳橡胶避孕套 50只_盒,,,42.42,49.9,40693293555
20319013224,日本进口相模 001超薄避孕套水性聚氨酯安全套 5个／盒,5个*1盒,6903291656908,89.64,108,35112404469
20317476471,相模 001避孕套水性聚氨酯9245 5个_盒,5个/盒,4974234619245,100.3,118,35111254622
20317350670,家用可爱女士长发梳便携式美发梳顺发梳直发梳网红卡通梳子_个,,6957816394912,4.15,5,35109988447
20317508396,万圣节精灵耳朵 cos道具 阿凡达精灵耳朵 吸血鬼假牙妖精妖怪假耳朵 一对,短款10㎝#长款12㎝,6901675121967,7.48,8.8,35109438675
20318305067,【椭圆梳】顺发气垫梳头皮按摩气垫气囊梳造型美发梳女士梳子家用塑料卷发梳 1把,1个*1份,6902255544398,8.22,9.9,35111619145
20317874766,ins风简约手柄镜子 高级便捷补妆镜少女心小镜子手持化妆镜子／个,1个,6903468743233,6.23,7.5,35112766531
20318346654,黑色皮筋 一次性扎头发高弹力发绳 一盒,20g*1盒,6901395119190,4.15,5,35112771126
20317992575,刘海定型发夹 发根蓬松无痕化妆发夹女颅顶定位神器刘海懒人定型鸭嘴夹子／个,1个,6901749792802,1.66,2,35110869428
20318582260,【颜色随机】洗脸化妆专用发夹 女无痕发卡大号侧边刘海碎发鸭嘴夹头发夹子头饰 一个,大号,6901152839934,2.49,3,35111970464
20320160845,四根装ins风发绳头绳 网红气质泡面发圈 高弹力扭扭扎头发皮筋,随机颜色,6903729353362,3.74,4.5,35112644595
20319568602,[黑色】韩版高弹力发绳加粗无接缝发圈黑色橡皮筋学生扎头发头绳发饰,黑色20根,6901221979172,6.64,8,35110587572
20317713673,（方形梳）顺发气垫梳头皮按摩气垫气囊梳造型美发梳女士梳子家用塑料卷发梳_个,,2080618048456,8.22,9.9,35110385726
20318460062,拉美拉 发根蓬松梳单个装 发缝梳按摩美发宽齿梳造型梳子 颜色随机1把,1把,6901010354883,4.98,6,35110310042
20318704968,【颜色随机】大号发夹子磨砂前额刘海夹化妆洗脸碎发侧边夹子头饰无痕发卡鸭嘴夹 一个,大号,6902646054772,2.08,2.5,35111306960
20318821977,奶油胶DIY配饰发夹无痕夹刘海边夹diy材料包糖果色多色两个一对,,2080363630524,1.25,1.5,35110430027
20319925072,【2个装】韩国ins可爱人鱼色电话线发圈发绳少女心梦幻橡皮筋透明镭射头绳 2个／袋,1个*1份,6902394964897,1.16,4,35110719551
20318026066,黑色钢丝发夹波浪一字夹新娘盘发发卡 36支／份【波浪，一字随机发】,36支*1份,6901493479257,4.97,5.99,35109718186
20319645024,日式按摩洗头刷 气囊洗头按摩刷 家用硅胶梳子男女止痒按摩头皮硅胶软齿洗头刷洗发梳子_1个,,2080331570517,4.15,5,35109234496
20319686873,【500根黑色皮筋一罐】日系可爱糖果色桶装皮筋彩色马卡龙橡皮筋时尚宝宝扎头发头绳发圈 1筒,20g*1份,6903555985645,6.23,7.5,35111103069
20318660964,卷发梳子 气囊梳梳子 女按摩梳卷发专用长发头皮按摩经络家用气垫梳防静电 一把,10g*1份,6901104010893,7.89,9.5,35111069888
20318270636,大号发夹女法式复古韩国in气质优雅金属后脑勺抓夹鲨鱼夹头发饰,大号鱼骨#珍珠鱼尾,6902444030961,4.98,6,35112730352
20318504404,可爱熊洗脸发带 发箍女敷面膜专用束发带冬季可爱头箍 一个,1个*1份,6902102397092,9.96,12,35110996119
20320361413,篦子梳去头屑超密成人梳子虱子梳不伤头皮加密去虱卵密齿儿童篦梳一把,12g*1份,6903427317185,4.15,5,35112810848
20318114811,网红植绒编发夹 前额新款双层侧边夹子 刘海发卡头饰 1 个,黑色,6902893127656,2.49,3,35111748639
20585386206,理发店喷壶喷水壶专用耐用发型师专用喷水壶补水分装喷壶小型,,,8.29,9.99,35800821222
20317548076,金晨同款发卡高马尾爪夹固定神器发夹女后脑勺小号鲨鱼夹防塌抓夹／个,一个,6902160395894,0.01,3.8,35111932030
20317717464,【洗头按摩梳】清洁头皮抓痒梳子 一个,20g*1个,6901915062081,12.45,15,35112135311
20317677456,蝴蝶结发网 职业头花护士空姐酒店工作女士盘发饰网兜／个（颜色随机）,1个,6901018383304,6.64,8,35111472572
20318745584,佳选 五齿疏 经络穴位头皮按摩梳 露思同款通子五经养梳子／把,一把,6903580871975,9.96,12,35110869410
20318621747,【三档调光触摸式】LED补光化妆镜子 台式带风宿舍梳妆镜充电式超长续航同学礼物 一个,300g*1个,6901838585162,20.75,25,35113560561
20317391199,露丝同款英伦学院风蓝色格纹发圈ins百搭洋气法式复古蕾丝大肠圈_个,,2080581553940,6.47,7.8,35111687729
20319415756,【多功能卷发棒一个】卷直两用满足多样发型需求／个,1个,6901684612890,31.52,39.9,35110399258
20318462894,男士发箍 日韩潮人头箍油头型男运动发夹大背头发带女洗脸波浪发卡 一个,1个*1份,6901863451739,6.64,8,35112847274
20319964343,可爱小熊毛绒抓夹少女夹大号发夹子头饰发夹女后脑勺发饰 一个,棕色小熊,6903704178850,6.64,8,35111312228
20586177268,优选电吹风机家用大风力发廊大功率理发店负离子冷热风锤子吹风机颜色随机_1件,1个*1份,6973220070099,32.2,38.8,35800039868
20317238332,佳选 绿色玉米烫夹板 头发蓬松不塌陷玉米须格子锡纸烫垫发根神器 一个,绿色,6901501924267,33.03,39.8,35111270291
20318269838,佳选 蛋卷头卷发棒女用 猫抓蛋烫发神器 32mm波浪大卷 羊毛卷夹板法式大卷 一个,五档调温,6904097275829,54.42,68.88,35113280669
20574874190,得力雅 吹风机大功率发廊家用大功率吹风机家用电器发廊冷热电吹风新款电吹风筒_个,,,40.67,49,35784968761
20319732656,日本美源 快速黑发霜染发剂植物染头发膏 80g／盒,黑色#棕黑色,6902850187228,59.42,69.9,35110190523
20317547701,染发八件套发廊理发店套装一次性8件套工具烫发焗油美发用品,100g*1份,8007834905268,12.75,15,35110148297
20317510084,全身落地镜子 网红简约少女圆角家用落地壁挂两用试衣镜梳妆镜卧式穿衣学生150x40cm／块,150*40cm（偏差5cm）,6901347792402,58.02,69.9,35111024678
20319417266,复古仙气网纱蝴蝶结发夹 绝美森系碎发夹子 高级感拍照出片头饰 一个（10x8cm）,一个,6901264859134,4.15,5,35113285725
20318063615,志高 颜值全自动卷发棒 负离子家用懒人智能控温烫发卷发神器自然柔顺不卡发星黛紫 一个,500g*1件,6901797883866,73.87,89,35112601559
20318545057,古势 强劲立体造型喷雾定型发胶 100ml_瓶,100ml*1瓶,6972731970041,14.45,17,35110268027
21909660052,LED网红智能化妆镜梳妆镜台式带灯桌面卧室ins学生宿舍梳妆台镜子 50克(g),50g*1个,6943542800230,33.12,39.9,39227355026
