商品ID,商品名称,规格,条码,折扣价,原价,skuid
950654632400,力士 香氛沐浴露幽莲魅肤 700g/瓶,,6902088310801,39.42,49.9,950654632400
949472746131,上海药皂 高级透明药皂 90g/盒,,6901404301417,5.53,8.5,949472746131
950656696073,多芬深层营润滋养美肤沐浴乳200g,,6902088304848,23.62,29.9,950656696073
950658160353,云南白药金口健 益优薄荷牙膏 105克/支,,6901070602788,23.62,29.9,950658160353
949009287094,清扬 薄荷香型男士去屑洗发水 650g/瓶,,6902088134667,63.96,78,949009287094
949019963985,吉列锋隐5剃须刀(1刀架1刀头)五层刀片手动刮胡剃须刀/个,,6900068806610,81.18,99,949019963985
950664816637,DARLIE好来 舒适健齿牙刷 1支,,4891338005814,2.25,4.5,950664816637
950683320408,轻奢风漱口杯 家用洗漱杯大容量透明牙刷架杯子颜色随机／个,,6904000731602,5.2,8,950683320408
949019403003,DARLIE好来 超白竹炭深洁牙膏 90g/盒,,4891338025416,12.6,16.8,949019403003
949485982440,"舒肤佳 纯白清香型沐浴露 180
ml/瓶",,6903148082102,14.1,18.8,949485982440
950102513893,舒肤佳 芦荟呵护型香皂 100g/盒,,6903148144459,6.18,9.5,950102513893
950687724863,小苍兰 香氛沐浴乳 网红留香沐浴露 500ml／瓶,,6902621643656,22.75,28.8,950687724863
949048179279,蓝月亮 芦荟抑菌洗手液500克／瓶 科学洗手拥抱健康,,6903892364011,17.1,22.8,949048179279
949013279210,李施德林 天然橙味漱口水 250ml/瓶,,6907376821779,23.62,29.9,949013279210
950670532053,李博士益生菌酵素按压式牙膏清新口气洁白牙齿口腔护理120g/支,,6974316092223,17.1,22.8,950670532053
949011583576,李施德林 冰蓝口味口腔喷雾 7.7ml/支,,1254733901700,38.55,48.8,949011583576
949475974170,阿迪达斯热情男士沐浴露250ml薄荷香型/瓶,,6937746210322,25.91,32.8,949475974170
966297777820,精选 烟酰胺玫瑰樱花花瓣沐浴露留香补水保湿茉莉香氛沐浴乳100ml/1瓶,,wm36350936149082,8.96,12.8,966297777820
950109121645,吉列gillette威锋3手动剃须刀锋速刀头吉利男士刮胡刀三层刀片/盒,,2080256306819,17.1,22.8,950109121645
949483414232,圆形双色洗漱杯家用刷牙漱口杯塑料简约加厚水杯牙刷杯子情侣杯/个,,6941071002125,3.58,5.5,949483414232
949015867327,舒肤佳 金银花菊花自然爽洁型香皂 100g/盒,,6903148145593,6.18,9.5,949015867327
949483770900,吸水干发帽洗头速干帽珊瑚绒加厚擦头发干发巾可爱包头巾干发毛巾/条,,2080598822435,8.96,12.8,949483770900
949019707355,力士 白皙焕采娇肤香皂 105g/盒,,6902088312799,6.44,9.9,949019707355
990999632866,云南白药 薄荷清爽型牙膏 150g/盒,,6901070600173,25.91,32.8,990999632866
949020335661,好来 天然薄荷香型超白牙膏 90克/支,,4891338004527,11.85,15.8,949020335661
949008999564,六神 清凉爽肤沐浴露 200g/瓶,,6901294171206,14.1,18.8,949008999564
949480430003,滴露 经典松木抑菌洗手液 500g/瓶,,6974352530420,25.91,32.8,949480430003
949014815866,云南白药 金口健牙膏 105g/盒,,6901070602801,23.62,29.9,949014815866
991000720219,云南白药 留兰香型牙膏 215g/盒,,6901070604690,30.65,38.8,991000720219
950096601422,蜂花 檀香皂 125g/块,,6901404011255,5.53,8.5,950096601422
950108705762,DARLIE好来 茶倍健茉莉白茶牙膏 140g/盒,,4891338019729,14.93,19.9,950108705762
950680940098,舒肤佳 健康抑菌洗手液 家用儿童抑菌纯白清香呵护225g／瓶,,6903538325369,17.1,22.8,950680940098
950657928510,滴露 滋润倍护抑菌香皂 105g/盒,,6974352530628,6.44,9.9,950657928510
966910300996,邂逅三件套旅行装洗护套装便携洗漱用品洗发水沐浴露小样旅行/1套,,wm21551888579232,23.62,29.9,966910300996
949470730852,（颜色随机）学生宿舍神器创意翻盖肥皂盒简约沥水盒家用便携皂盒卫生间香皂盒（有盖）,,5152020686,2.5,5,949470730852
950675760612,吉利来 迷你便携USB充电剃须刀电刮胡刀女士剃毛器电动胡须刀 1／件,,6902322539937,14.1,18.8,950675760612
949472590845,多芬 樱花甜香滋养美肤沐浴乳 720g/瓶,,6902088421217,48.22,58.8,949472590845
950097333760,多芬Dove 滋养美肤沐浴露 680g/瓶,,6902088304862,48.22,58.8,950097333760
949033523132,【洗杯刷】家用多功能清洁刷海绵刷刷杯子神器型杯子刷 1个,,6901034830264,4.88,7.5,949033523132
950660512337,小米米家声波电动牙刷T100家用智能防水充电式,,6902688170058,77.9,95,950660512337
949020563746,珊瑚绒大浴巾吸水成人儿童速干大号韩版男女加厚毛巾家用柔软裹巾 /条100g,,2080182020179,23.62,29.9,949020563746
950665476863,好来 天然薄荷香型超白牙膏 140g/支,,4891338010535,14.93,19.9,950665476863
950098129614,多芬 水润沐浴露衡悦水润 200g/瓶,,6902088309973,23.62,29.9,950098129614
962697938899,威士顿 电动牙刷成人款 软毛电动牙刷充电 家庭套装电动牙刷白色 1只（赠两刷头）,,6970411754134,23.62,29.9,962697938899
949009695812,六神 六神原液滋润香皂 108g/盒,,6901294207691,4.88,7.5,949009695812
949019987738,【舒肤佳】沐浴露清爽柠檬味360ml/瓶,,3361262187,25.91,32.8,949019987738
950684188187,舒肤佳 健康沐浴露纯白清香型 720ml／瓶,,6903130546117,36.97,46.8,950684188187
950101545348,六神 百合除菌香皂 125g/块,,6901294171381,4.88,7.5,950101545348
950104005641,卡尼尔Y82 PVC装水晶钻石切面异性刷孔螺旋软毛牙刷【颜色随机】,,6951420911282,8.96,12.8,950104005641
949474330159,好来 双重薄荷牙膏 225g/支,,4891338000918,21.17,26.8,949474330159
950099429304,李施德林 多效全护漱口水 100ml/瓶,,8850007811985,14.93,19.9,950099429304
949477774181,小米米家电动冲牙器F300家用便携式水牙线口腔洁牙齿牙缝洗牙器一个,,6941812713174,253.44,288,949477774181
950098805586,力士LUX 香氛沐浴露 迷情花语 700g/瓶,,6902088313949,39.42,49.9,950098805586
950098409414,力士 香氛沐浴露恒久嫩肤 400g/瓶,,6902088311167,25.91,32.8,950098409414
949014979645,十月结晶 孕产期牙刷软毛 孕妇月子硅胶牙刷洁净护齿口腔护理单支,,6954864704618,9.79,13.99,949014979645
950663548610,舒肤佳 纯白清香型沐浴露 360ml/瓶,,6903148082119,25.91,32.8,950663548610
949018155394,DARLIE好来 茶倍健茉莉白茶牙膏 190g/盒,,4891338027229,17.1,22.8,949018155394
949476634943,强生 婴儿香皂 125g/盒,,6907376206057,5.2,8,949476634943
949021559007,婴儿口腔清洁器新生儿乳牙软毛牙刷宝宝清洗舌苔纱布棉签儿童棉棒1盒/30只,,2080368385726,6.44,9.9,949021559007
949012907788,李施德林冰蓝劲爽漱口水500ml清洁口腔便携清新口气/瓶,,2080727801911,36.97,46.8,949012907788
949471946862,六神 清凉香皂 108g/盒,,6901294207684,4.88,7.5,949471946862
949473886264,六神 芦荟麦冬清新滋润沐浴露 200ml/瓶,,2080186472271,14.1,18.8,949473886264
950655376184,高露洁 防蛀牙膏 140g/盒,,6920354805417,14.93,19.9,950655376184
950135441250,【香型可选】玫黛琳 微醺晚安身体冷霜 秋冬滋润保湿持久留香身体乳 245g／罐,规格: 茶染茉莉（茉莉花香）,"6902786027704,6902662880850,6902705671025",17.1,22.8,5863854701976
950135441250,【香型可选】玫黛琳 微醺晚安身体冷霜 秋冬滋润保湿持久留香身体乳 245g／罐,规格: 仲夏清晨（冷冽木质香）,"6902786027704,6902662880850,6902705671025",17.1,22.8,6029895707246
950135441250,【香型可选】玫黛琳 微醺晚安身体冷霜 秋冬滋润保湿持久留香身体乳 245g／罐,规格: 雪落栀子（栀子花香）,"6902786027704,6902662880850,6902705671025",17.1,22.8,5863854385702
950096485015,海飞丝head&shoulders 呵护型去屑洗发露 430ml/瓶,,6903148121627,43.3,52.8,950096485015
964754331076,润本 婴儿泡泡洗发沐浴露洗发沐浴二合一 550ml/瓶,,6971435254662,25.91,32.8,964754331076
949011703270,六神 冰凉超爽沐浴露 200ml/瓶,,6901294172159,14.1,18.8,949011703270
953780379956,（送折叠勺）304不锈钢咖啡杯带盖马克杯男女生杯子办公室泡茶杯高颜值喝水杯/1件,,wm99011897961164,31.52,39.9,953780379956
950655784972,李施 德林天然橙味漱口水 500ml*1瓶,,2080780994650,36.97,46.8,950655784972
949475022097,力士 香氛沐浴露恒久嫩肤 200ml/瓶,,6902088311174,17.1,22.8,949475022097
950651708895,可悠然 碧野悠悠美肌沐浴露 550ml/瓶,,4909978700621,49.12,59.9,950651708895
988318539110,红石榴沐浴露持久留香超香补水保湿山茶花沐浴乳大瓶家庭装大容量1000毫升(ml)/瓶,规格: 红石榴,"wm05911553799294,wm32432108737552",17.1,22.8,5956508737449
988318539110,红石榴沐浴露持久留香超香补水保湿山茶花沐浴乳大瓶家庭装大容量1000毫升(ml)/瓶,规格: 山茶花,"wm05911553799294,wm32432108737552",17.1,22.8,6121968343463
949043091896,舒肤佳 薰衣草舒缓呵护沐浴露 180ml／瓶 温和清洁持久留香长效,,6902982949954,14.1,18.8,949043091896
954294804401,德佑冰感毛巾冰爽降温止汗军训必备湿巾夏季清凉冰感小毛巾（粉色莓烦恼）,规格: 一盒七片装,"wm21651367119204,wm14203002307814",69.69,84.99,6040666419999
954294804401,德佑冰感毛巾冰爽降温止汗军训必备湿巾夏季清凉冰感小毛巾（粉色莓烦恼）,规格: 一片装,"wm21651367119204,wm14203002307814",9.79,13.99,6040666559491
963030330657,上海药皂 硫磺沐浴露液体硫磺香皂洗澡家庭装500ml/1瓶,,wm39897048345054,56.42,68.8,963030330657
950106449607,好来 超白密泡小苏打牙膏 90g/支,,6928926002479,11.85,15.8,950106449607
949508382994,京阪棉屋 小象纯棉小方巾 幼儿园吸水柔软婴幼儿洗脸巾全棉儿童可爱小毛巾 34x34cm一条,,6904105736915,8.96,12.8,949508382994
949488386846,飞利浦电动剃须刀男士刮胡刀 胡须刀进口浮动双刀头自动研磨 PQ190/16/个,,2080610077331,183.92,209,949488386846
950115173395,飞利浦男士剃须刀X5005电动刮胡刀蜂巢新款X5001/台,,2080301306252,781.44,888,950115173395
949024495799,飞科 剃须刀2025新款男士电动刮胡刀水洗送男友礼物正品800g/个,,2080528174016,156.64,178,949024495799
949046719383,飞弘／FH021 迷你便携电动剃须刀 剃毛器车载刮胡刀胡须刀自助理发器 一个,,6902869541288,22.75,28.8,949046719383
950660968903,飞科男士电动剃须刀FS989生日情人节日礼物送男友送老公-漫威钢铁侠IP联名款/1个,,6949123338437,703.12,799,950660968903
949481182319,飞科电动剃须刀 小飞碟 双刀头刮胡刀全身水洗刮脸刀type-c充电 FS891 七夕礼品袋,,6949123308911,316.71,359.9,949481182319
950672496781,小米 米家电动剃须刀便携充电式刮胡刀三刀头全身水洗 水墨蓝 1支／盒,,6902041491455,175.12,199,950672496781
950668244493,飞科鼻毛修剪器男女用鼻毛剪鼻孔清洁器电动修剃鼻毛修剪刀/个（电池款）,,2080140290125,36.97,46.8,950668244493
950110729583,DARLIE好来 茶倍健杭菊龙井牙膏 140g/盒,,4891338015127,14.1,18.8,950110729583
949026191535,【90*175大浴巾】菠萝格高密加厚珊瑚绒沙滩巾柔软吸水不掉毛色/条,,2080262544434,31.52,39.9,949026191535
950119485948,黑人牙膏 超白竹炭深洁牙膏 140g／支,,6903814552069,12.6,16.8,950119485948
949471562210,清扬 多效水润养护型去屑洗发露 650克/瓶,,6902088134674,67.9,82.8,949471562210
949503222298,黑人牙膏 茶倍健牙膏龙井绿茶 90g／支,,6904033366789,11.85,15.8,949503222298
949019047902,一次性超细牙线棒 50支盒装高弹力牙线 口腔护理塑料牙签,,2080158693147,5.72,8.8,949019047902
950127665271,舒肤佳 沐浴露薰衣草味 720ml／瓶 大瓶装持久留香沐浴乳液正品,,6901261830198,36.97,46.8,950127665271
949490150209,简约便携式旅行牙刷盒牙刷牙膏收纳盒带盖迷你牙具盒漱口刷牙刷杯1/个,,6957111505167,4.42,6.8,949490150209
949483950908,旅行牙刷盒便携式洗漱口杯刷牙杯子套装牙具1份,,6922485101178,4.42,6.8,949483950908
950671708516,安速  日本进口安速 EARTH儿童漱口水 小孩葡萄味草莓味漱口水瓶250ml一件,,2080121803436,31.52,39.9,950671708516
950095729625,资生堂 可悠然美肌恬静清香沐浴露 550ml/瓶,,4901872836246,49.12,59.9,950095729625
949036447218,力士 香氛沐浴露舞媚怡香 200g／瓶 留香设计馥郁香氛,,6902909196881,17.1,22.8,949036447218
950107341116,滴露 自然清新抑菌洗手液 500g/瓶,,6974352530406,25.91,32.8,950107341116
949022755887,舒肤佳 柠檬清香沐浴露180ml/瓶,,6903148327197,14.1,18.8,949022755887
950128721620,舒肤佳Safeguard 芦荟水润呵护健康+柔肤系列沐浴露 720ml/瓶,,6903148099605,36.74,46.5,950128721620
949013579179,阿迪达斯男士功能型香波沐浴露-运动后舒缓 250ml/瓶,,6937746210346,25.91,32.8,949013579179
950651972549,超能 女士内衣专用皂 101g*2块/袋,,6910019016111,6.37,9.8,950651972549
950669100442,舒肤佳 纯白清香健康净护沐浴露 720g/瓶,,6903148099483,36.97,46.8,950669100442
949014175538,六神 金盏菊除菌香皂 125g/盒,,6901294171800,4.88,7.5,949014175538
950108125083,DARLIE好来 超白矿物盐牙膏 90g/盒,,4891338012577,11.85,15.8,950108125083
950663748022,【牙刷筒独立牙刷盒】便携式牙刷收纳盒简约条纹旅行洗漱牙刷桶牙筒放牙刷的盒子/个颜色随机C5,,2080539628454,2.5,5,950663748022
949493058292,大号一次性毛巾纸足浴洗脚擦脚巾桑拿纸巾加厚吸水白色足疗店抽纸28x58cm 190张／袋,,6903938555311,30.02,38,949493058292
950652800671,舒肤佳 芦荟水润呵护健康柔肤系列沐浴露 360ml/瓶,,921071446,25.91,32.8,950652800671
949025831840,DARLIE好来 茶倍健茉莉白茶牙膏 90g/盒,,4891338019736,11.85,15.8,949025831840
950113725096,刮舌苔牙刷 女男士专用纳米软毛牙刷成人防牙龈出血去清洁器舌头刷 8支/桶,,2080226133575,12.6,16.8,950113725096
949047703942,佳选 自动搅拌杯 家用电池款304不锈钢懒人咖啡马克杯子 1个（自备七号电池）,,6901144510117,29.07,36.8,949047703942
949012983531,李施德林 齿龈防护漱口水 250ml/瓶,,8850007811978,23.62,29.9,949012983531
950652768428,力士LUX 闪亮冰爽爽肤沐浴露 200g/瓶,,6902088311020,17.1,22.8,950652768428
950660720557,立管家 活性爆炸盐洗衣高效去污渍衣服还原增白剂家用去黄活氧彩漂粉/瓶,,6972997190337,8.26,11.8,950660720557
950661888664,日本进口狮王衣领净袖口清洁剂 去污酵素净白去渍护理剂250ml,,4903301716525,31.52,39.9,950661888664
950661900971,金纺 清新柔顺衣物护理剂 500ml/袋,,6902088700145,11.85,15.8,950661900971
950107757883,金纺 衣物护理剂清新柔顺 1L/桶,,6902088701074,23.62,29.9,950107757883
949484614311,滴露 清新柠檬衣物除菌液 750ml/瓶,,6974352530024,31.52,39.9,949484614311
949485994111,白猫 彩漂剂彩色衣服漂洁剂700g*1瓶洗衣液彩漂家用洗涤护色去渍,,6901894127283,12.6,16.8,949485994111
949487778004,白猫 洁衣用漂水 700g/瓶,,6901894127238,8.96,12.8,949487778004
949488518696,爱特福 84消毒液 750ml/瓶,,6905339700840,12.6,16.8,949488518696
950671968488,爱特福 84消毒液 468ml/瓶,,6905339060913,6.44,9.9,950671968488
949044083889,滴露 Dettol经典松木消毒液消毒水衣服家居99%杀菌 750ml／瓶,,6903287761838,49.12,59.9,949044083889
949017335862,小白鞋清洗剂擦鞋免洗增白网面运动鞋球鞋泡沫慕斯去黄去污清洁剂（200ml）,,2863734131,9.09,12.99,949017335862
949510518025,超能去渍笔 9g／支 免水洗及时去除各种污渍便携洁净,,6903423530724,14.93,19.9,949510518025
949018003596,蓝月亮 仰菌野菊花清爽洗手液装 500g/,,6902022132292,17.1,22.8,949018003596
949493450211,日本LION狮王去渍笔衣物便携免洗去污渍神器去 油渍祛污祛渍清洗剂 17ml／支,,6903815485687,36.97,46.8,949493450211
950687728727,立白 漂白水家用白色衣物增白去黄去渍漂白液漂白剂 600ml／瓶,,6903342914704,14.1,18.8,950687728727
949496882409,【无痕衣架颜色随机】防滑衣架晾晒衣服撑子不鼓包干湿两 用衣挂晾晒衣服架子阳台衣撑子 1个,,6903135429521,0.01,3.5,949496882409
950125701038,【10个】衣架大号家用不锈钢实心金属带钩品质衣架 颜色随机／份,,6903192164205,9.45,13.5,950125701038
949017175927,大挂钩浴室强力粘胶大挂钩无痕挂钩免钉贴挂钩粘钩（7*7）,,7126981219,1,1.99,949017175927
949040507645,【1个】佳选 加厚宽肩防滑衣架 1个 西服衣架加宽无痕衣架防滑不鼓,,6902546267364,1.25,2.5,949040507645
949015719402,洗衣机网袋洗护袋大号防变形洗内衣专用护洗袋洗毛衣细网洗衣袋/个,规格: 文胸袋18*17cm,"2080332985037,2080321114844,2080416831403",5.72,8.8,5863777825421
949015719402,洗衣机网袋洗护袋大号防变形洗内衣专用护洗袋洗毛衣细网洗衣袋/个,规格: 细网中号50*40cm,"2080332985037,2080321114844,2080416831403",4.29,6.6,5862191568310
949015719402,洗衣机网袋洗护袋大号防变形洗内衣专用护洗袋洗毛衣细网洗衣袋/个,规格: 细网大号60*60cm,"2080332985037,2080321114844,2080416831403",5.72,8.8,5863777681449
